NM_011481	0.660090447646911	19	12	1
NM_178872	0.865503347647305	2781	2303	1
NM_007981	1.05921582711795	4159	4215	1
NM_011403	0.6431650515534	13	8	1
NM_013879	0.876747986448002	2104	1765	1
NM_009437	0.806028811922588	931	718	1
NM_026789	1.10848522142726	33	35	1
NM_178053	1.17578610987106	40	45	1
NM_007946	1.92526380563682	19	35	1
NM_019394	1.2959775788801	50	62	1
NM_178053	1.17578610987106	40	45	1
NM_008236	1.13046102173544	49	53	1
NM_009512	0.868853992836445	83	69	1
NM_016767	1.78624475681422	55	94	1
NM_146028	1.02939561086253	1261	1242	1
NM_016973	1.08684680586706	1228	1277	1
NM_026915	1.06150197204205	575	584	1
NM_001039657	0.881730349208398	1196	1009	1
NM_001039688	1.04514320877428	2	2	1
NM_025727	1.15856960352497	129	143	1
NM_008846	0.983885832658188	8599	8095	1
NM_001039688	1.04514320877428	2	2	1
NM_001033468	1.91976305190643	190	349	1
NM_172563	0.70555964094021	594	401	1
NM_009312	0.807610661325576	88	68	1
NM_001042767	1.05201915093726	304	306	1
NM_020581	1.03679319645384	751	745	1
NM_177352	1.00091877123907	8815	8442	1
NM_027560	1.12915793616771	311	336	1
NM_144828	0.667730383383565	36	23	1
NM_173744	1.10616834915237	1490	1577	1
NM_010708	1.35562508251057	239	310	1
NM_008846	0.983885832658188	8599	8095	1
NM_134033	1.04912660356713	4198	4214	1
NM_010351	1.56771481316141	4	6	1
NM_011918	1.48481393541161	706	1003	1
NM_009751	1.60417329718842	86	132	1
NM_030206	1.71702098584345	14	23	1
NM_013530	1.10913156849515	49	52	1
NM_177905	0.90816506869901	763	663	1
NM_029025	0.969035344340456	975	904	1
NM_008600	1.14191572810523	54	59	1
NM_008181	1.04514320877428	2	2	1
NM_198621	1.00159557507535	24	23	1
NM_177203	1.14268990825987	300	328	1
NM_021611	1.56771481316141	6	9	1
NM_175731	0.743452385622938	97	69	1
NM_011102	0.94772067526276	1459	1323	1
NM_011316	0.69676213918285	3	2	1
NM_008614	1.05522497606149	933	942	1
NM_053206	1.31778926323713	23	29	1
NM_029335	0.816518131854903	64	50	1
NM_001015039	0.96101403407418	5814	5346	1
NM_016968	0.95804794137642	24	22	1
NM_146187	1.12553884021845	13	14	1
NM_138948	1.1291748235501	199	215	1
NM_029472	1.35868617140656	10	13	1
NM_026831	1.66482989008292	113	180	1
NM_029587	1.04514320877428	4	4	1
NM_008099	0.435476336989281	12	5	1
